1,-0.5,-0.5,0.04
2,-0.421478854246384,-0.4846889037120332,0.04
3,-0.34390469490552605,-0.4651376939653402,0.04
4,-0.34957074997708976,-0.3853385973543759,0.04
5,-0.27179813294792937,-0.3665923966610206,0.04
6,-0.3216971002819361,-0.4330451150972423,0.04
7,-0.2125620333671403,-0.3128235905885882,0.04
8,-0.1377496942913898,-0.28448432591896533,0.04
9,-0.12854134411929352,-0.2050160537148457,0.04
10,-0.06886535042776204,-0.1517358906433207,0.04
11,0.008396948691483969,-0.1309865018617648,0.04
12,-0.24036318016255898,-0.32402543548243923,0.04
13,0.08760309780063708,-0.11974435156484181,0.04
14,0.15492480801161124,-0.16296225681567061,0.04
15,-0.38334110624354234,-0.31281575241819826,0.04
16,-0.09612471077224014,-0.07652334332832879,0.04
17,-0.15839743016265642,-0.026302745763958142,0.04
18,-0.18368317143161,0.04959607694416782,0.04
19,0.13192210680617333,-0.053142358796102546,0.04
20,0.15544379787334614,0.02332155458361196,0.04
21,0.20230882164952788,0.08815726655207823,0.04
22,-0.17238788763513596,0.12879466635052728,0.04
23,-0.18259087203522384,-0.2780684414491248,0.04
24,-0.10330427642128856,0.16913638993361155,0.04
25,-0.02153754468286151,-0.212101530065833,0.04
26,0.27639721814048596,0.0579759891536878,0.04
27,-0.2215583910454505,-0.049817073104875265,0.04
28,0.23412503211369398,-0.1516784408751356,0.04
29,-0.3216971002819361,-0.4330451150972423,0.04
30,0.18609751499798188,-0.0832636385891431,0.04
31,-0.44133481844516526,-0.2577092251725504,0.04
32,0.18609751499798188,-0.0832636385891431,0.04
33,-0.4603650235492022,-0.18000561332793738,0.04
34,-0.23777409594443658,0.1748885245415352,0.04
35,0.31056367905865884,-0.12807477054141392,0.04
36,-0.05029867262076073,0.2290563863099588,0.04
37,-0.26339243606840407,0.05641026296023226,0.04
38,-0.47720749812369145,-0.1112348828137798,0.04
39,0.14544855988237754,-0.2423990286621725,0.04
40,0.12311850712816264,-0.09315764310383412,0.04
41,0.12828038814596499,0.11848532341381222,0.04
42,-0.15612586904034775,0.15808083806570972,0.04
43,0.16515345972513262,-0.24557999656951102,0.04
44,-0.4641464057105116,-0.28370886740490153,0.04
45,0.15414661990315165,0.1941882827660298,0.04
46,-0.18259087203522384,-0.2780684414491248,0.04
47,-0.3007003117994076,0.22428782978132164,0.04
48,-0.010948436934798148,-0.291397625790023,0.04
49,0.13218987316684533,0.27111617934950405,0.04
50,0.3844958893101253,-0.09751289417014121,0.04
51,-0.4494019175701267,-0.20124875591917324,0.04
52,0.4131466699896299,-0.11351669332848591,0.04
53,0.12311850712816264,-0.09315764310383412,0.04
54,0.19437601929197376,0.3214439373971677,0.04
55,-0.2196649553591251,0.08669190572211549,0.04
56,0.4293331211677829,-0.03125866683827462,0.04
57,-0.28726173216709094,0.21169980545755007,0.04
58,-0.03576241312355272,0.3077246592020837,0.04
59,-0.25104516724692905,-0.35249959900558736,0.04
60,0.45783803675232004,-0.0671949362015094,0.04
61,0.25609951304252376,-0.08204783623843881,0.04
62,-0.35923819156166226,-0.39266700723546066,0.04
63,-0.03662399887399548,0.2353628785183588,0.04
64,-0.03623221856193348,-0.23414918304240862,0.04
65,-0.47720749812369145,-0.1112348828137798,0.04
66,0.26867986024695556,0.3510908464997498,0.04
67,-0.33693815687388373,0.024929682419168042,0.04
68,0.011337515000525267,-0.2000691677032248,0.04
69,0.33999707177786487,0.38733798900030475,0.04
70,-0.4494019175701267,-0.20124875591917324,0.04
71,-0.33200464330843393,0.2979087427665121,0.04
72,-0.2196649553591251,0.08669190572211549,0.04
73,0.26277333241735457,0.3441195482400061,0.04
74,-0.18159323216012024,-0.31179267172527125,0.04
75,0.11843706388252773,-0.03579289093583127,0.04
76,0.11843706388252773,-0.03579289093583127,0.04
77,-0.2957839075034766,-0.36163426679809807,0.04
78,-0.2552275563015194,0.05178709589591124,0.04
79,0.4196516451790519,0.3799117560201925,0.04
80,0.26277333241735457,0.3441195482400061,0.04
81,-0.18159323216012024,-0.31179267172527125,0.04
82,-0.15122024798965228,-0.24524623165055615,0.04
83,0.44362116841624977,-0.010145777141300494,0.04
84,0.41727345917930164,-0.19341018249364886,0.04
85,-0.18159323216012024,-0.31179267172527125,0.04
86,0.04606862068783979,-0.29052849044065854,0.04
87,-0.319519029138046,0.37692842030817386,0.04
88,-0.36983157163820857,0.18726092998268895,0.04
89,-0.32146501286129514,-0.37093437076113267,0.04
90,0.45443650490034604,0.45195350457039,0.04
91,-0.4368787691061451,-0.22001036491232528,0.04
92,0.08255023746711165,-0.10270911380682912,0.04
93,-0.23613991389379385,-0.3178528493148788,0.04
94,-0.3556750396751297,0.11913560002423618,0.04
95,0.25159177901037816,0.42924452510576383,0.04
96,-0.3329542606142234,0.38226940615243554,0.04
97,0.3806965228202389,0.3191136923782283,0.04
98,-0.10271350531192713,0.16948137370582572,0.04
99,0.1363217245390551,-0.2607827286427348,0.04
100,0.32552573235127136,0.36800652899133524,0.04
101,-0.059460553388003504,0.38413407058580273,0.04
102,-0.36496150389740667,0.3733385186745948,0.04
103,-0.4350403807829708,0.10907863075730358,0.04
104,0.35595320341972747,-0.09642648887890026,0.04
105,-0.02595563504451448,0.4539526267033851,0.04
106,-0.008288241965770049,0.29988391319927943,0.04
107,-0.14812887473999015,-0.2223770689593958,0.04
108,-0.34597968187901273,0.2598337368923237,0.04
109,-0.3216971002819361,-0.4330451150972423,0.04
110,0.5,0.5,0.0
110,0.5,0.5,0.04
