0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.33179945625132273,-5.7198395332127,1.5919771359955567e-16,-4.051217878954882,-1.0211366330925649,3.1844064801322673,-5.6859463432055,2.074548174020163,0.28466112603538213
-0.7415643110968283,-5.200554495941724,-8.124704052339365e-15,-3.8117126802345225,-1.0292816882769977,3.0510767956482074,-5.304482718831393,1.8276962979559028,0.2763108692733474
-1.0234734290871252,-4.762279392659288,-8.905074250413044e-16,-3.5904874261415802,-1.0316707704787798,2.928538709290267,-4.963373528968934,1.6103647022465397,0.26831580581784475
-1.2134626919038178,-4.380766351792556,-1.5238281435882932e-14,-3.3813744982913607,-1.0298493211098372,2.8180350431086945,-4.660001101705625,1.4188775048275237,0.260331233729629
-1.3375437745947432,-4.0425849107010015,-5.145544093936882e-15,-3.1827759930499124,-1.0252142563551299,2.7190411597378636,-4.389964046853011,1.249233171825069,0.25263259385194514
-1.4121549327447491,-3.737520699687477,-3.006550759784202e-14,-2.9924811063565557,-1.0185277211851,2.630297310837789,-4.148319305602909,1.0977802220011008,0.24516137180055564
-1.4487239091998092,-3.4586504481758196,3.860356711725442e-15,-2.8090775874157745,-1.0103061083415403,2.5504258068454044,-3.9306345136253515,0.9614589659320043,0.23791161128525998
-1.455347750535623,-3.201125379783247,3.73342042754868e-15,-2.631604464064139,-1.0009131268803075,2.478148859287838,-3.7331614661129087,0.8377942179254698,0.23087743468253438
-1.4379141792912093,-2.9614684891435092,7.050804141354502e-15,-2.4593971095431146,-0.9906112900328944,2.4123450937047357,-3.552797983873533,0.7248006399037497,0.22405304911520332
-1.4008111076599088,-2.7371295431976614,7.527187898861934e-15,-2.291988953062539,-0.9795944966783267,2.3520533955991363,-3.386995580506251,0.6208865535983361,0.21743275166354914
-1.3473852483977866,-2.5261974607802733,2.6884069446562424e-14,-2.1290479585689734,-0.9680090914071622,2.2964577798417842,-3.233662127747899,0.524771727722411,0.21101093378781038
-1.2802450806899148,-2.327210423915446,-7.50309320940066e-15,-1.9703347440722092,-0.9559677762317655,2.244867161076809,-3.091075656853464,0.43542140043717287,0.20478208503583675
-1.2014652466623226,-2.139027900093194,-9.142970957312535e-15,-1.8156744183624711,-0.9435589949374101,2.1966955033895297,-2.9578128994646278,0.35199466230590604,0.1987407961039125
-1.112727196579256,-1.960742700591581,-2.488539403157147e-14,-1.6649372855690818,-0.9308533892018953,2.1514442647379286,-2.832691720200757,0.2738044364675009,0.19288176131328624
-1.0154177514540368,-1.7916194577117883,1.651681042690145e-14,-1.518025397078062,-0.9179083217380355,2.1086875690880813,-2.7147252946459552,0.20028647676057149,0.18719978055992717
-0.9106993446853474,-1.6310508752438118,1.4831172667226778e-15,-1.3748630342262316,-0.9047710985290082,2.068059957799718,-2.603085768263973,0.13097526778089308,0.18168976079022364
-0.7995608569790719,-1.4785261553849594,-1.5509107595571446e-15,-1.2353898827800724,-0.8914812995685226,2.0292463784084127,-2.4970754074618955,0.06548517994285519,0.17634671705101074
-0.6828549287360216,-1.333607910888212,-1.807316307899059e-15,-1.099556083544838,-0.8780724883357257,1.9919740375889192,-2.396103617376314,0.0034956273298747858,0.17116577315814516
-0.5613257036219272,-1.1959150845440394,6.724608184677699e-15,-0.9673186126708796,-0.8645734815673188,1.9560057761757246,-2.2996685413592237,-0.055260714569879896,0.16614216202413126
-0.43562970451433913,-1.0651101846061106,1.478120803177844e-14,-0.8386386193916915,-0.851009303365819,1.9211346743842466,-2.207342242143356,-0.11100733941135658,0.16127122568170274
-0.3063517161994053,-0.9408896633547592,1.2377220524400954e-15,-0.7134794634763936,-0.8374019097149294,1.8871796468113102,-2.1187586916862746,-0.16393152140888742,0.15654841503711778
-0.17401699440558493,-0.8229766134626687,2.4567840851302213e-15,-0.5918052711961503,-0.8237707440007502,1.853981832662769,-2.0336039731913473,-0.21419050957640587,0.15196928938380747
-0.03913954380339271,-0.7111431961908653,-3.4754837904395233e-15,-0.47361033928139556,-0.8101517348084815,1.8214182607666556,-1.9516285995000726,-0.26191210756207833,0.14753356825723277
0.09780197821380135,-0.6051822325440607,2.36635415024055e-15,-0.35889246165846417,-0.7965871951235103,1.789391167817844,-1.8726286323679684,-0.3072034018412145,0.14324280611248003
0.2364293939968338,-0.5048546970946576,1.1323242896031658e-16,-0.2475980972700991,-0.7830914477428178,1.7577946151931267,-1.796402196793676,-0.35016228342956074,0.13909284648538855
0.3763990222996344,-0.40993317964496195,5.720190834032974e-16,-0.13967148343678767,-0.7696772626001488,1.7265356268027567,-1.722774475845921,-0.3908724258142422,0.1350796034162472
0.5173976473550936,-0.3202000866713711,-1.6610443241883254e-16,-0.03505458669852086,-0.756356050098392,1.695532734965399,-1.6515938083683224,-0.42940573689796463,0.1311990658547277
0.6591392033628974,-0.2354462709326336,1.5915561179057483e-15,0.06631286149383854,-0.7431380196022909,1.6647147473148327,-1.5827283852278518,-0.46582443358518744,0.12744730117630873
0.8013620177211923,-0.1554699919488058,5.452405128489615e-15,0.16449326528136107,-0.7300323106575023,1.6340196933616997,-1.5160634369565134,-0.5001828047282263,0.12382045794387879
0.9438264934959291,-0.08007613262787326,-5.3857270942295596e-15,0.25955101750176524,-0.7170471027233328,1.6033939172367497,-1.4514988273364402,-0.532528714364828,0.12031476802418167
1.0863131393724763,-0.00907561420035983,1.8732646399572113e-15,0.35155231832116335,-0.7041897078761236,1.5727912894728249,-1.3889469844537345,-0.5629048865431688,0.1169265481499168
